"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260222","9호선2~3단계","봉은사","11717","12445","20260225",""
"20260222","9호선2~3단계","종합운동장","2897","2665","20260225",""
"20260222","9호선2~3단계","삼전","4515","4565","20260225",""
"20260222","9호선2~3단계","석촌고분","4067","4113","20260225",""
"20260222","9호선2~3단계","석촌","6314","5550","20260225",""
"20260222","9호선2~3단계","송파나루","3879","4052","20260225",""
"20260222","9호선2~3단계","한성백제","1976","1753","20260225",""
"20260222","5호선","방화","4075","3975","20260225",""
"20260222","9호선2~3단계","둔촌오륜","2314","2314","20260225",""
"20260222","9호선2~3단계","중앙보훈병원","4700","4410","20260225",""
"20260222","경강선","판교","3346","2939","20260225",""
"20260222","경강선","이매","699","569","20260225",""
"20260222","경강선","삼동","1156","1091","20260225",""
"20260222","경강선","경기광주","4480","4478","20260225",""
"20260222","경강선","초월","2001","1955","20260225",""
"20260222","경강선","곤지암","1479","1493","20260225",""
"20260222","경강선","신둔도예촌","974","910","20260225",""
"20260222","경강선","이천","2111","2479","20260225",""
"20260222","경강선","부발","1686","2160","20260225",""
"20260222","경강선","세종대왕릉","284","289","20260225",""
"20260222","경강선","여주","2485","2534","20260225",""
"20260222","경강선","성남","790","703","20260225",""
"20260222","경부선","서울역","12782","3625","20260225",""
"20260222","경부선","남영","5898","6154","20260225",""
"20260222","경부선","용산","49192","45792","20260225",""
"20260222","경부선","노량진","6562","6184","20260225",""
"20260222","경부선","대방","5098","5900","20260225",""
"20260222","경부선","영등포","35947","34750","20260225",""
"20260222","경부선","신도림","2759","2996","20260225",""
"20260222","경부선","신길","4837","4587","20260225",""
"20260222","경부선","구로","11185","11451","20260225",""
"20260222","경부선","가산디지털단지","4736","6475","20260225",""
"20260222","경부선","금천구청","5991","5971","20260225",""
"20260222","경부선","석수","4709","4569","20260225",""
"20260222","경부선","관악","4686","4408","20260225",""
"20260222","경부선","안양","14085","13921","20260225",""
"20260222","경부선","명학","3189","3163","20260225",""
"20260222","경부선","금정","15938","16300","20260225",""
"20260222","경부선","군포","2848","2727","20260225",""
"20260222","경부선","의왕","4292","4479","20260225",""
"20260222","경부선","성균관대","9758","9713","20260225",""
"20260222","경부선","화서","9751","9445","20260225",""
"20260222","경부선","수원","40053","39270","20260225",""
"20260222","경부선","독산","6882","6761","20260225",""
"20260222","경부선","세류","2444","2319","20260225",""
"20260222","경부선","병점","10248","11207","20260225",""
"20260222","경부선","세마","2320","2177","20260225",""
"20260222","경부선","오산대","2624","2427","20260225",""
"20260222","경부선","오산","8291","8462","20260225",""
"20260222","경부선","진위","894","900","20260225",""
"20260222","경부선","송탄","3679","4009","20260225",""
"20260222","경부선","서정리","5895","7277","20260225",""
"20260222","경부선","평택지제","3235","3268","20260225",""
"20260222","경부선","평택","11827","12385","20260225",""
"20260222","경부선","성환","2511","2904","20260225",""
"20260222","경부선","직산","683","739","20260225",""
"20260222","경부선","두정","5316","5647","20260225",""
"20260222","경부선","천안","6063","5892","20260225",""
"20260222","경부선","당정","3239","3235","20260225",""
"20260222","경부선","서동탄","840","769","20260225",""
"20260222","경부선","광명","2897","1939","20260225",""
"20260222","경원선","이촌(국립중앙박물관)","2881","2332","20260225",""
"20260222","경원선","서빙고","2150","2324","20260225",""
"20260222","경원선","한남","1688","1775","20260225",""
"20260222","경원선","옥수","46","29","20260225",""
"20260222","경원선","응봉","1084","1043","20260225",""
"20260222","경원선","왕십리(성동구청)","11726","11874","20260225",""
"20260222","경원선","청량리(서울시립대입구)","16924","15585","20260225",""
"20260222","경원선","외대앞","7284","6544","20260225",""
"20260222","경원선","신이문","4880","4625","20260225",""
"20260222","경원선","석계","4582","4972","20260225",""
"20260222","경원선","광운대","4922","4860","20260225",""
"20260222","경원선","월계","3531","3334","20260225",""
"20260222","경원선","녹천","2572","2306","20260225",""
"20260222","경원선","창동","3","0","20260225",""
"20260222","경원선","방학","6455","6142","20260225",""
"20260222","경원선","도봉","3365","3184","20260225",""
"20260222","경원선","도봉산","7281","5137","20260225",""
"20260222","경원선","망월사","4699","4767","20260225",""
"20260222","경원선","회룡","8267","8386","20260225",""
"20260222","경원선","의정부","14673","14525","20260225",""
"20260222","경원선","가능","4096","3990","20260225",""
"20260222","경원선","녹양","2877","2682","20260225",""
"20260222","경원선","양주","4873","4907","20260225",""
"20260222","경원선","덕계","3914","3684","20260225",""
"20260222","경원선","덕정","3717","3848","20260225",""
"20260222","경원선","지행","4798","4914","20260225",""
"20260222","경원선","동두천중앙","1862","1809","20260225",""
"20260222","경원선","보산","1503","1717","20260225",""
"20260222","경원선","동두천","939","1026","20260225",""
"20260222","경원선","소요산","2399","2482","20260225",""
"20260222","경원선","청산","124","99","20260225",""
"20260222","경원선","전곡","1092","1081","20260225",""
"20260222","경원선","연천","885","908","20260225",""
"20260222","경의선","서울역","992","1008","20260225",""
"20260222","경의선","신촌","281","356","20260225",""
"20260222","경의선","효창공원앞","1827","2027","20260225",""
"20260222","경의선","공덕","2640","1928","20260225",""
"20260222","경의선","서강대","1466","1608","20260225",""
"20260222","경의선","홍대입구","2972","3566","20260225",""
"20260222","경의선","가좌","3221","3403","20260225",""
"20260222","경의선","디지털미디어시티","1533","1609","20260225",""
"20260222","경의선","수색","1326","1374","20260225",""
"20260222","경의선","한국항공대","787","779","20260225",""
"20260222","경의선","강매","1604","1479","20260225",""
"20260222","경의선","행신","4348","4324","20260225",""
"20260222","경의선","능곡","2743","2696","20260225",""
"20260222","경의선","곡산","347","330","20260225",""
"20260222","경의선","백마","3931","3857","20260225",""
"20260222","경의선","풍산","4933","4545","20260225",""
"20260222","경의선","일산","5805","5678","20260225",""
"20260222","경의선","탄현","4727","4443","20260225",""
"20260222","경의선","야당","5435","5503","20260225",""
"20260222","경의선","운정","4829","4559","20260225",""
"20260222","경의선","금릉","3172","3078","20260225",""
"20260222","경의선","금촌","4436","4699","20260225",""
"20260222","경의선","월롱","789","1117","20260225",""
"20260222","경의선","파주","659","633","20260225",""
"20260222","경의선","문산","3756","4044","20260225",""
"20260222","경의선","임진강","33","42","20260225",""
"20260222","경의선","운천","6","5","20260225",""
"20260222","경인선","개봉","13167","13107","20260225",""
"20260222","경인선","오류동","7306","6941","20260225",""
"20260222","경인선","역곡","14599","14720","20260225",""
"20260222","경인선","부천","22644","22016","20260225",""
"20260222","경인선","송내","13691","13477","20260225",""
"20260222","경인선","부평","23834","23453","20260225",""
"20260222","경인선","백운","4366","4164","20260225",""
"20260222","경인선","동암","9972","9945","20260225",""
"20260222","경인선","주안","12164","10501","20260225",""
"20260222","경인선","제물포","5637","5665","20260225",""
"20260222","경인선","동인천","9115","8855","20260225",""
"20260222","경인선","인천","3193","2823","20260225",""
"20260222","경인선","구일","3332","3314","20260225",""
"20260222","경인선","소사","5458","5117","20260225",""
"20260222","경인선","부개","5083","4817","20260225",""
"20260222","경인선","간석","3463","3279","20260225",""
"20260222","경인선","도원","1933","1956","20260225",""
"20260222","경인선","온수(성공회대입구)","4155","3825","20260225",""
"20260222","경인선","중동","5574","5164","20260225",""
"20260222","경인선","도화","2604","2419","20260225",""
"20260222","경춘선","신내","1310","1233","20260225",""
"20260222","경춘선","갈매","1442","1339","20260225",""
"20260222","경춘선","별내","1544","1346","20260225",""
"20260222","경춘선","퇴계원","1915","1781","20260225",""
"20260222","경춘선","사릉","1078","1097","20260225",""
"20260222","경춘선","금곡","852","821","20260225",""
"20260222","경춘선","평내호평","3473","3367","20260225",""
"20260222","경춘선","천마산","1045","1043","20260225",""
"20260222","경춘선","마석","2488","2430","20260225",""
"20260222","경춘선","대성리","645","385","20260225",""
"20260222","경춘선","청평","1473","1277","20260225",""
"20260222","경춘선","상천","193","168","20260225",""
"20260222","경춘선","가평","1486","1309","20260225",""
"20260222","경춘선","굴봉산","113","95","20260225",""
"20260222","경춘선","백양리","225","186","20260225",""
"20260222","경춘선","강촌","463","379","20260225",""
"20260222","경춘선","김유정","379","337","20260225",""
"20260222","경춘선","남춘천","2979","2942","20260225",""
"20260222","경춘선","춘천","1363","1225","20260225",""
"20260222","공항철도 1호선","서울역","13888","12517","20260225",""
"20260222","공항철도 1호선","공덕","1961","2720","20260225",""
"20260222","공항철도 1호선","홍대입구","19711","16288","20260225",""
"20260222","공항철도 1호선","디지털미디어시티","5784","5833","20260225",""
"20260222","공항철도 1호선","마곡나루(서울식물원)","5354","5864","20260225",""
"20260222","공항철도 1호선","김포공항","8513","3968","20260225",""
"20260222","공항철도 1호선","계양","5572","5764","20260225",""
"20260222","공항철도 1호선","검암","3371","3483","20260225",""
"20260222","공항철도 1호선","청라국제도시","4323","4517","20260225",""
"20260222","공항철도 1호선","운서","7882","9350","20260225",""
"20260222","공항철도 1호선","공항화물청사","953","1394","20260225",""
"20260222","공항철도 1호선","인천공항1터미널","13176","12044","20260225",""
"20260222","공항철도 1호선","인천공항2터미널","10785","8900","20260225",""
"20260222","공항철도 1호선","영종","3511","3515","20260225",""
"20260222","과천선","선바위","3509","3248","20260225",""
"20260222","과천선","경마공원","834","789","20260225",""
"20260222","과천선","대공원","4606","4516","20260225",""
"20260222","과천선","과천","3402","3102","20260225",""
"20260222","과천선","정부과천청사","5139","5259","20260225",""
"20260222","과천선","인덕원","12985","13269","20260225",""
"20260222","과천선","평촌","7739","7485","20260225",""
"20260222","과천선","범계","16917","16696","20260225",""
"20260222","분당선","선릉","3047","4700","20260225",""
"20260222","분당선","한티","9963","9605","20260225",""
"20260222","분당선","도곡","3097","3147","20260225",""
"20260222","분당선","구룡","1575","1636","20260225",""
"20260222","분당선","개포동","2368","2476","20260225",""
"20260222","분당선","대모산입구","2696","2682","20260225",""
"20260222","분당선","수서","10683","11041","20260225",""
"20260222","분당선","복정","1","0","20260225",""
"20260222","분당선","수원","6265","6022","20260225",""
"20260222","분당선","서울숲","7288","7252","20260225",""
"20260222","분당선","압구정로데오","10708","10837","20260225",""
"20260222","분당선","강남구청","3256","3977","20260225",""
"20260222","분당선","선정릉","2401","2284","20260225",""
"20260222","분당선","가천대","4026","4401","20260225",""
"20260222","분당선","태평","7942","7601","20260225",""
"20260222","분당선","모란","11195","11696","20260225",""
"20260222","분당선","야탑","14585","15025","20260225",""
"20260223","2호선","삼성(무역센터)","58670","59326","20260226",""
"20260223","1호선","서울역","82171","76790","20260226",""
"20260223","1호선","시청","29186","29073","20260226",""
"20260223","1호선","종각","46377","44707","20260226",""
"20260223","1호선","종로3가","26594","23713","20260226",""
"20260223","1호선","종로5가","26252","25548","20260226",""
"20260223","1호선","동대문","12600","12074","20260226",""
"20260223","1호선","신설동","15152","14645","20260226",""
"20260223","1호선","제기동","16966","17260","20260226",""
"20260223","1호선","청량리(서울시립대입구)","24481","24309","20260226",""
"20260223","1호선","동묘앞","8810","9083","20260226",""
"20260223","2호선","시청","31210","29290","20260226",""
"20260223","2호선","을지로입구","57460","58908","20260226",""
"20260223","2호선","을지로3가","28269","28428","20260226",""
"20260223","2호선","을지로4가","16517","15895","20260226",""
"20260223","2호선","동대문역사문화공원(DDP)","14560","16323","20260226",""
"20260223","2호선","신당","16131","16752","20260226",""
"20260223","2호선","상왕십리","15769","15580","20260226",""
"20260223","2호선","왕십리(성동구청)","17374","15649","20260226",""
"20260223","2호선","한양대","12345","13955","20260226",""
"20260223","2호선","뚝섬","27447","29025","20260226",""
"20260223","2호선","성수","59123","62764","20260226",""
"20260223","2호선","건대입구","37962","39527","20260226",""
"20260223","2호선","구의(광진구청)","31187","30905","20260226",""
"20260223","2호선","강변(동서울터미널)","30567","26711","20260226",""
"20260223","2호선","잠실나루","17656","17361","20260226",""
"20260223","2호선","잠실(송파구청)","86562","84536","20260226",""
"20260223","2호선","잠실새내","25664","24923","20260226",""
"20260223","2호선","종합운동장","10632","12099","20260226",""
"20260223","2호선","선릉","67232","58788","20260226",""
"20260223","2호선","역삼","60456","68036","20260226",""
"20260223","2호선","강남","94133","92167","20260226",""
"20260223","2호선","교대(법원.검찰청)","35754","42399","20260226",""
"20260223","2호선","서초","24779","24263","20260226",""
"20260223","2호선","방배","17264","17563","20260226",""
"20260223","2호선","사당","43955","47916","20260226",""
"20260223","2호선","낙성대(강감찬)","29721","29044","20260226",""
"20260223","2호선","서울대입구(관악구청)","49600","48766","20260226",""
"20260223","2호선","봉천","26523","25550","20260226",""
"20260223","2호선","신림","58417","57857","20260226",""
"20260223","2호선","신대방","26259","25598","20260226",""
"20260223","2호선","구로디지털단지","64934","64414","20260226",""
"20260223","2호선","대림(구로구청)","26163","26462","20260226",""
"20260223","2호선","신도림","51042","48221","20260226",""
"20260223","2호선","문래","26391","26956","20260226",""
"20260223","2호선","영등포구청","26239","26674","20260226",""
"20260223","2호선","당산","19802","22994","20260226",""
"20260223","2호선","합정","32366","34266","20260226",""
"20260223","2호선","홍대입구","73698","77941","20260226",""
"20260223","2호선","신촌","43464","42954","20260226",""
"20260223","2호선","이대","20496","22850","20260226",""
"20260223","2호선","아현","11795","11309","20260226",""
"20260223","2호선","충정로(경기대입구)","11487","12361","20260226",""
"20260223","2호선","용답","2938","2971","20260226",""
"20260223","2호선","신답","1923","2197","20260226",""
"20260223","2호선","신설동","3797","3879","20260226",""
"20260223","2호선","도림천","1397","1503","20260226",""
"20260223","2호선","양천구청","7543","7928","20260226",""
"20260223","2호선","신정네거리","11151","11538","20260226",""
"20260223","2호선","용두(동대문구청)","2483","2587","20260226",""
"20260223","3호선","지축","8306","8463","20260226",""
"20260223","3호선","구파발","24032","22999","20260226",""
"20260223","3호선","연신내","39619","37986","20260226",""
"20260223","3호선","불광","17322","18653","20260226",""
"20260223","3호선","녹번","16328","15261","20260226",""
"20260223","3호선","홍제","19060","18377","20260226",""
"20260223","3호선","무악재","4574","4623","20260226",""
"20260223","3호선","독립문","7839","8108","20260226",""
"20260223","3호선","경복궁(정부서울청사)","25339","25161","20260226",""
"20260223","3호선","안국","26789","27354","20260226",""
"20260223","3호선","종로3가","12134","13276","20260226",""
"20260223","3호선","을지로3가","14049","13803","20260226",""
"20260223","3호선","충무로","5","0","20260226",""
"20260223","3호선","동대입구","12116","12714","20260226",""
"20260223","3호선","약수","13666","13219","20260226",""
"20260223","3호선","금호","8684","8301","20260226",""
"20260223","3호선","옥수","9821","10112","20260226",""
"20260223","3호선","압구정","34046","36592","20260226",""
"20260223","7호선","반포","7153","6884","20260226",""
"20260223","5호선","서대문","22694","23083","20260226",""
"20260223","5호선","광화문(세종문화회관)","37416","38544","20260226",""
"20260223","5호선","종로3가","14808","14694","20260226",""
"20260223","5호선","을지로4가","7480","7506","20260226",""
"20260223","5호선","동대문역사문화공원(DDP)","3740","4193","20260226",""
"20260223","5호선","청구","3779","3497","20260226",""
"20260223","5호선","신금호","6774","7137","20260226",""
"20260223","5호선","행당","8632","7804","20260226",""
"20260223","5호선","왕십리(성동구청)","5137","5659","20260226",""
"20260223","5호선","마장","6363","6067","20260226",""
"20260223","5호선","답십리","17602","15878","20260226",""
"20260223","5호선","장한평","21893","21741","20260226",""
"20260223","5호선","군자(능동)","12665","14310","20260226",""
"20260223","5호선","아차산(어린이대공원후문)","15107","15132","20260226",""
"20260223","5호선","광나루(장신대)","12467","11875","20260226",""
"20260223","5호선","천호(풍납토성)","22212","21316","20260226",""
"20260223","5호선","강동","20696","20100","20260226",""
"20260223","5호선","길동","10073","10238","20260226",""
"20260223","5호선","굽은다리(강동구민회관앞)","10688","10202","20260226",""
"20260223","5호선","명일","8850","9057","20260226",""
"20260223","5호선","고덕","11648","11694","20260226",""
"20260223","5호선","상일동","16464","15799","20260226",""
"20260223","5호선","둔촌동","14415","14293","20260226",""
"20260223","5호선","올림픽공원(한국체대)","4790","3951","20260226",""
"20260223","5호선","방이","8176","8408","20260226",""
"20260223","5호선","오금","4109","4130","20260226",""
"20260223","5호선","개롱","6860","7268","20260226",""
"20260223","5호선","거여","11069","11074","20260226",""
"20260223","5호선","마천","7727","7018","20260226",""
"20260223","5호선","강일","6833","6471","20260226",""
"20260223","5호선","미사","19992","19842","20260226",""
"20260223","5호선","하남풍산","4914","4884","20260226",""
"20260223","5호선","하남시청(덕풍·신장)","9301","8965","20260226",""
"20260223","5호선","하남검단산","6929","6585","20260226",""
"20260223","6호선","응암","19153","19384","20260226",""
"20260223","6호선","역촌","4134","4814","20260226",""
"20260223","6호선","불광","4975","4516","20260226",""
"20260223","6호선","독바위","2831","2971","20260226",""
"20260223","6호선","연신내","1","0","20260226",""
"20260223","6호선","구산","8901","7161","20260226",""
"20260223","6호선","새절(신사)","13463","12842","20260226",""
"20260223","6호선","증산(명지대앞)","9822","9814","20260226",""
"20260223","6호선","디지털미디어시티","16163","17738","20260226",""
"20260223","6호선","월드컵경기장(성산)","4071","4210","20260226",""
"20260223","6호선","마포구청","15916","14902","20260226",""
"20260223","6호선","망원","16249","17154","20260226",""
"20260223","6호선","합정","13335","13371","20260226",""
"20260223","6호선","상수","9638","10183","20260226",""
"20260223","6호선","광흥창(서강)","10669","10269","20260226",""
"20260223","6호선","대흥(서강대앞)","9500","10064","20260226",""
"20260223","6호선","공덕","21661","21070","20260226",""
"20260223","6호선","효창공원앞","8278","7445","20260226",""
"20260223","6호선","삼각지(전쟁기념관)","6655","7027","20260226",""
"20260223","6호선","녹사평(용산구청)","5078","5096","20260226",""
"20260223","6호선","이태원","10742","10783","20260226",""
"20260223","6호선","한강진","8217","9776","20260226",""
"20260223","6호선","버티고개","2301","2335","20260226",""
"20260223","6호선","약수","4038","3958","20260226",""
"20260223","6호선","청구","4083","4256","20260226",""
"20260223","6호선","신당","8686","8958","20260226",""
"20260223","6호선","동묘앞","9587","9945","20260226",""
"20260223","6호선","창신","3760","3156","20260226",""
"20260223","6호선","보문","8486","8086","20260226",""
"20260223","6호선","안암(고대병원앞)","13302","13008","20260226",""
"20260223","6호선","고려대(종암)","8968","8327","20260226",""
"20260223","6호선","월곡(동덕여대)","12482","12245","20260226",""
"20260223","6호선","상월곡(한국과학기술연구원)","6767","6085","20260226",""
"20260223","6호선","돌곶이","12810","12152","20260226",""
"20260223","6호선","석계","13179","13761","20260226",""
"20260223","6호선","태릉입구","6336","6532","20260226",""
"20260223","6호선","화랑대(서울여대입구)","11732","10193","20260226",""
"20260223","6호선","봉화산(서울의료원)","9372","8699","20260226",""
"20260223","6호선","신내","2","0","20260226",""
"20260223","7호선","장암","2725","920","20260226",""
"20260223","7호선","도봉산","9322","10495","20260226",""
"20260223","7호선","수락산","13209","13359","20260226",""
"20260223","7호선","마들","14613","13977","20260226",""
"20260223","7호선","노원","22630","23964","20260226",""
"20260223","7호선","중계","15707","14911","20260226",""
"20260223","7호선","하계","19051","18155","20260226",""
"20260223","7호선","공릉(서울과학기술대)","13460","13592","20260226",""
"20260223","7호선","태릉입구","9043","8693","20260226",""
"20260223","7호선","먹골","11159","11221","20260226",""
"20260223","7호선","중화","12077","12045","20260226",""
"20260223","7호선","상봉","19775","18822","20260226",""
"20260223","7호선","면목","15694","15424","20260226",""
"20260223","7호선","사가정","17072","17451","20260226",""
"20260223","7호선","용마산(용마폭포공원)","6176","6038","20260226",""
"20260223","7호선","중곡","11899","11493","20260226",""
"20260223","7호선","군자(능동)","16741","13290","20260226",""
"20260223","7호선","어린이대공원(세종대)","15614","15486","20260226",""
"20260223","7호선","건대입구","14541","15155","20260226",""
"20260223","7호선","자양(뚝섬한강공원)","8773","8593","20260226",""
"20260223","7호선","청담","21114","22592","20260226",""
"20260223","7호선","강남구청","18145","19929","20260226",""
"20260223","7호선","학동","27105","27779","20260226",""
"20260223","7호선","논현","21667","22679","20260226",""
"20260223","7호선","고속터미널","19648","16530","20260226",""
"20260223","7호선","내방","16980","16990","20260226",""
"20260223","7호선","이수","18384","17922","20260226",""
"20260223","7호선","남성","12032","11829","20260226",""
"20260223","7호선","숭실대입구(살피재)","13987","14443","20260226",""
"20260223","7호선","상도","12430","12123","20260226",""
"20260223","7호선","장승배기","10775","10888","20260226",""
"20260223","7호선","신대방삼거리","16394","15995","20260226",""
"20260223","7호선","보라매","7159","7649","20260226",""
"20260223","7호선","신풍","13087","12431","20260226",""
"20260223","7호선","대림(구로구청)","9180","9235","20260226",""
"20260223","7호선","남구로","17278","18235","20260226",""
"20260223","7호선","가산디지털단지","52421","52931","20260226",""
"20260223","7호선","철산","24658","25286","20260226",""
"20260223","7호선","광명사거리","23987","23575","20260226",""
"20260223","7호선","천왕","13009","12749","20260226",""
"20260223","7호선","온수(성공회대입구)","10379","9419","20260226",""
"20260223","8호선","암사역사공원","7823","6791","20260226",""
"20260223","8호선","암사","17498","16428","20260226",""
"20260223","8호선","천호(풍납토성)","19501","22225","20260226",""
"20260223","8호선","강동구청","11997","12511","20260226",""
"20260223","8호선","몽촌토성(평화의문)","8684","8899","20260226",""
"20260223","8호선","잠실(송파구청)","21662","24770","20260226",""
"20260223","8호선","석촌","9974","10943","20260226",""
"20260223","8호선","송파","10976","10946","20260226",""
"20260223","8호선","가락시장","9527","10395","20260226",""
"20260223","8호선","문정","27641","28845","20260226",""
"20260223","8호선","장지","18634","17597","20260226",""
"20260223","8호선","복정","9949","8692","20260226",""
"20260223","8호선","산성","6597","6863","20260226",""
"20260223","8호선","남한산성입구(성남법원.검찰청)","13129","12073","20260226",""
"20260223","8호선","단대오거리","12789","12600","20260226",""
"20260223","8호선","신흥","6021","6076","20260226",""
"20260223","8호선","수진","5829","5366","20260226",""
"20260223","8호선","모란","4888","3812","20260226",""
"20260223","8호선","남위례","8834","8683","20260226",""
"20260223","9호선","개화","2905","1788","20260226",""
"20260223","9호선","김포공항","6241","11307","20260226",""
"20260223","9호선","공항시장","2943","3336","20260226",""
"20260223","9호선","신방화","7519","7423","20260226",""
"20260223","9호선","마곡나루(서울식물원)","16864","16039","20260226",""
"20260223","9호선","양천향교","12628","13060","20260226",""
"20260223","9호선","가양","24459","24168","20260226",""
"20260223","9호선","증미","9222","9227","20260226",""
"20260223","9호선","등촌","14155","13828","20260226",""
"20260223","9호선","염창","19887","19215","20260226",""
"20260223","9호선","신목동","5068","4588","20260226",""
"20260223","9호선","선유도","10786","10018","20260226",""
"20260223","9호선","당산","21379","20735","20260226",""
"20260223","9호선","국회의사당","19953","20361","20260226",""
"20260223","9호선","여의도","36148","34609","20260226",""
"20260223","9호선","샛강","7915","8008","20260226",""
"20260223","9호선","노량진","27699","27652","20260226",""
"20260223","9호선","노들","5089","4420","20260226",""
"20260223","9호선","흑석(중앙대입구)","9566","10186","20260226",""
"20260223","9호선","동작(현충원)","2116","1635","20260226",""
"20260223","9호선","구반포","2467","2257","20260226",""
"20260223","9호선","신반포","5005","4856","20260226",""
"20260223","9호선","고속터미널","15660","20873","20260226",""
"20260223","9호선","사평","4585","4527","20260226",""
"20260223","9호선","신논현","34678","35232","20260226",""
"20260223","9호선2~3단계","언주","13547","13834","20260226",""
"20260223","9호선2~3단계","선정릉","11589","12581","20260226",""
"20260223","9호선2~3단계","삼성중앙","9594","10196","20260226",""
"20260223","9호선2~3단계","봉은사","23105","23953","20260226",""
"20260223","9호선2~3단계","종합운동장","6587","6459","20260226",""
"20260223","9호선2~3단계","삼전","9509","9156","20260226",""
"20260223","9호선2~3단계","석촌고분","8464","8317","20260226",""
"20260223","9호선2~3단계","석촌","10475","9637","20260226",""
"20260223","9호선2~3단계","송파나루","6633","7039","20260226",""
"20260223","9호선2~3단계","한성백제","3684","3328","20260226",""
"20260223","9호선2~3단계","올림픽공원(한국체대)","6483","6553","20260226",""
"20260223","9호선2~3단계","둔촌오륜","5110","5112","20260226",""
"20260223","9호선2~3단계","중앙보훈병원","14915","12893","20260226",""
"20260223","경강선","판교","6647","6515","20260226",""
"20260223","경강선","이매","1075","1007","20260226",""
"20260223","경강선","삼동","2584","2496","20260226",""
"20260223","경강선","경기광주","8878","8550","20260226",""
"20260223","경강선","초월","4141","3898","20260226",""
"20260223","경강선","곤지암","2225","2234","20260226",""
"20260223","경강선","신둔도예촌","1631","1497","20260226",""
"20260223","경강선","이천","3005","3210","20260226",""
"20260223","경강선","부발","2386","2341","20260226",""
"20260223","경강선","세종대왕릉","346","326","20260226",""
"20260223","경강선","여주","3245","3063","20260226",""
"20260223","경강선","성남","1454","1310","20260226",""
"20260223","경부선","서울역","11429","4115","20260226",""
"20260223","경부선","남영","9389","9949","20260226",""
"20260223","경부선","용산","46099","46082","20260226",""
"20260223","경부선","노량진","8577","8479","20260226",""
"20260223","경부선","대방","10932","12461","20260226",""
"20260223","경부선","영등포","41273","41417","20260226",""
"20260223","경부선","신도림","3874","4069","20260226",""
"20260223","경부선","신길","9332","8256","20260226",""
"20260223","경부선","구로","17604","17641","20260226",""
"20260223","경부선","가산디지털단지","19672","22641","20260226",""
"20260223","경부선","금천구청","11505","11883","20260226",""
"20260223","경부선","석수","8427","7875","20260226",""
"20260223","경부선","관악","7183","7054","20260226",""
"20260223","경부선","안양","23522","23509","20260226",""
"20260223","경부선","명학","9159","9015","20260226",""
"20260223","경부선","금정","30404","31270","20260226",""
"20260223","경부선","군포","7514","7482","20260226",""
"20260223","경부선","의왕","10141","10119","20260226",""
"20260223","경부선","성균관대","15779","15626","20260226",""
"20260223","경부선","화서","11803","11446","20260226",""
"20260223","경부선","수원","38588","40025","20260226",""
"20260223","경부선","독산","18518","19018","20260226",""
"20260223","경부선","세류","3659","3299","20260226",""
"20260223","경부선","병점","16078","16097","20260226",""
"20260223","경부선","세마","3590","3387","20260226",""
"20260223","경부선","오산대","3799","3567","20260226",""
"20260223","경부선","오산","11068","11136","20260226",""
"20260223","경부선","진위","1785","1654","20260226",""
"20260223","경부선","송탄","4351","4077","20260226",""
"20260223","경부선","서정리","8255","7943","20260226",""
"20260223","경부선","평택지제","4477","4405","20260226",""
"20260223","경부선","평택","12288","12070","20260226",""
"20260223","경부선","성환","3574","3614","20260226",""
"20260223","경부선","직산","1019","987","20260226",""
"20260223","경부선","두정","6831","7105","20260226",""
"20260223","경부선","천안","5805","5890","20260226",""
"20260223","경부선","당정","6413","6042","20260226",""
"20260223","경부선","서동탄","1570","1235","20260226",""
"20260223","경부선","광명","4066","3586","20260226",""
"20260223","경원선","이촌(국립중앙박물관)","4381","3518","20260226",""
"20260223","경원선","서빙고","2195","2019","20260226",""
"20260223","경원선","한남","3929","3901","20260226",""
"20260223","경원선","옥수","46","37","20260226",""
"20260223","경원선","응봉","1909","1646","20260226",""
"20260223","경원선","왕십리(성동구청)","17510","17522","20260226",""
"20260223","경원선","청량리(서울시립대입구)","17775","17982","20260226",""
"20260223","경원선","외대앞","11952","11935","20260226",""
"20260223","경원선","신이문","9277","8644","20260226",""
"20260223","경원선","석계","7425","8340","20260226",""
"20260223","경원선","광운대","8372","8200","20260226",""
"20260223","경원선","월계","6442","5997","20260226",""
"20260223","경원선","녹천","4739","4024","20260226",""
"20260223","경원선","창동","3","0","20260226",""
"20260223","경원선","방학","10723","10353","20260226",""
"20260223","경원선","도봉","6223","6015","20260226",""
"20260223","경원선","도봉산","7373","4703","20260226",""
"20260223","경원선","망월사","7909","7986","20260226",""
"20260223","경원선","회룡","14170","13844","20260226",""
"20260223","경원선","의정부","19826","19645","20260226",""
"20260223","경원선","가능","6746","6617","20260226",""
"20260223","경원선","녹양","4657","4360","20260226",""
"20260223","경원선","양주","7180","6804","20260226",""
"20260223","경원선","덕계","6688","6254","20260226",""
"20260223","경원선","덕정","6158","5768","20260226",""
"20260223","경원선","지행","6607","6561","20260226",""
"20260223","경원선","동두천중앙","2941","2810","20260226",""
"20260223","경원선","보산","1422","1250","20260226",""
"20260223","경원선","동두천","1630","1626","20260226",""
"20260223","경원선","소요산","1518","1520","20260226",""
"20260223","경원선","청산","166","127","20260226",""
"20260223","경원선","전곡","1319","1099","20260226",""
"20260223","경원선","연천","1039","884","20260226",""
"20260223","경의선","서울역","3930","5199","20260226",""
